artist_name,track_name,release_date,genre,lyrics
James Brown,Get Up (I Feel Like Being a) Sex Machine (Pts. 1 & 2),1970,soul,"Fellas, I'm ready to get up and do my thing (Go ahead, do your thing, then, get on up and do it) (Yeah! Yeah! Go ahead, do it!) I want to get into it, man, you know (Go ahead! Yeah!) Like a, like a sex machine, man, (Yeah, yeah!) (Go ahead on) Movin' and doin' it, you know (Yeah!) (Do it!) Can I count it off? (Yeah! Go ahead!) (Count it off!) One, two, three, four!  Get up, (get on up) Get up, (get on up) Stay on the scene, (get on up) Like a sex machine, (get on up) Get up, get on up Get up, get on up Stay on the scene, (get on up) Like a sex machine, (get on up) Get up, get on up Get up, get on up Stay on the scene, (get on up) Like a sex machine, (get on up) Wait a minute!  Shake your arm, then use your form Stay on the scene like a sex machine You got to have the feeling sure as you're born Get it together, right on, right on  Get up (Get on up) Get up (Get on up) Get up (Get on up) {Piano solo: James Brown}  Get up (Get on up) Get up (Get on up) Get up (Get on up)  You said, you said you got the You said the feeling you got to get You give me the fever 'n' a cold sweat The way I like, it is the way it is I got mine 'n' don't worry 'bout his  Get up, get on up Stay on the scene, (get on up) Like a sex machine, (get on up) Get up, get on up Get up, get on up Bobby! Can I take 'em to the bridge? (Go Ahead!) Take 'em on to the bridge! (Take em to the bridge!) Can I take 'em to the bridge? (Yeah!) Take 'em to the bridge? (Go Ahead!)  Hit me now! Come on! Stay on the scene, like a sex machine! The way I like it is, is the way it is I got mine, (dig it!), he got his Stay on the scene, like a lovin' machine Stay on the scene, like a lovin' machine Stay on the scene I wanna count it off one more time now (Go ahead!) You wanna hit it like it did on the top fellas? (Yeah!) Hit it like it did on the top? (Yeah!) Hit it now!  Get on up (get on up) Get up (get on up) Get up (get on up) Get on up (get on up) Stay on the scene (get on up) Like a lovin' machine (get on up) Get up (get on up) Taste, (get on up) Piano (get on up) Taste (get on up) Piano (get on up) {Piano solo: James Brown}  Get up (get on up) Get up (get on up) Stay on the scene (get on up) Like a sex machine (get on up)  You gotta have the feelin' (get on up) Sure as you're born (get on up) Get it together, right on, right on Right on, right on (right on, right on) Right on, right on (right on, right on) Right on, right on (right on, right on)  Get up (get on up) Get up (get on up) And then Shake your money maker Shake your money maker Shake your money maker Shake your money maker Shake your money maker Shake your money maker Shake your money maker  Get up (get on up) Get up (get on up) Get up (get on up) Get up (get on up) Get up (get on up) {Piano solo: James Brown}  Huh! Get up (get on up) Get up (get on up) Get up (get on up)  Can we hit it like we did one more time, from the top? Can we hit like that one more time? (One more time!) One more time! Let's hit it and quit! (Go ahead!) Can we hit it and quit? (Yeah!) Can we hit it and quit? (Yeah!) Can we hit it and quit? (Yeah!) Hit it!"
James Brown,People Get Up and Drive Your Funky Soul,1970,soul,"Raise up, get yourself together And drive that funky soul Get up, get yourself together And drive your funky soul They're doing it down in Nassau Drive that funky soul They're doing it by the beach, hah Driving that funky soul New York, get yourself together And drive your funky soul Let your body pop And let your feelings flow Raise up, get yourself together And drive that funky soul When I say Sagittarius Drive that funky soul When I say Pisces, holler And drive your funky soul When I say Gemini, heh When I say Capricorn, WOAH! Drive your funky soul When I say Scorpio, Virgo If I say Cancer Can you drive that funky soul? Raise up, get yourself together And drive your funky soul Slaughter, Get on up, get yourself together Drive that funky soul Leo, get yourself together And drive your funky soul Aquarius, get yourself together And drive that funky soul Get up, get yourself together And drive your funky soul Fred, get yourself together And drive that funky soul Drivin' drivin, I need some money Do you need some money? Drive your funky soul The cats on the corner Drive that funky soul The girl that's standing out there Drive that Raise up, get yourself together And drive that funky soul Fred, hit it! Hit it! (solo) In Nassau and Germany, they're driving that funky soul In Georgia, they're driving that funky soul They're driving that funky soul in Washington and Baltimore Philadelphia, Detroit, Chicago St Louis, Houston, I said Dallas, Waco Next door neighbor, they're driving that funky soul Raise up, get yourself together And drive your funky soul Raise up, get yourself together And drive that funky soul And I believe they're driving themselves Driving that funky soul In Houston, Texas, they're getting themselves together With the funky soul In Mobile, Alabama, they getting that funky soul Raise up, get yourself together And drive that funky soul Los Angeles, raise up, get yourself together And drive that funky soul Birmingham, raise up, get yourself together And drive that funky soul On the Isle of Man ,get yourself together And drive that funky soul Going to get it, going to get it Got to get some money and drive that funky soul Got to get some money, got to get some money I need a little bit of money, oh yeah I need a little bit of money Fred, Fred, I need 1 million2 million, 3 million Brother? (Yeah) Will 1 million be enough?(Better get 2) But since the man got 3, we better get 3, can you understand, we can use 3, can we use 3Take 'em on home, Fred Get yourself together And drive that funky soul (during solo) There it is, there it is There it is Raise up Raise up (screams) Raise up Raise up Raise on up, get yourself together And drive that funky soul (Spoken:) You don't miss nothing you never had But you miss so much you wish you could get, HAH I guess you can put that together It takes a man to find a woman It takes a woman to find what a man used to be Get up Get on up Everybody needs somebody, drive that funky soul Raise up, drive that funky soul"
James Brown,Living In America,1970,soul,"Yeah, uh! Get up, now! Ow! Knock me out, yeah!  Wow! Super highways, coast-to-coast Easy to get anywhere On the transcontinental overload Just slide behind the wheel How does it feel?  (When there's no destination) That's too far And somewhere on the way You might find out who you are Wow!  (Living in America) Wow! Eye to eye, station to station (Living in America) Hand to hand, across the nation (Living in America) Got to have a celebration  Rock my soul, huh Ah! Huh  Smokestack, fatback Many miles of railroad track All night radio, keep on runnin' through Your rock 'n' roll soul All-night diners keep you awake, hey Hey, on black coffee and a hard roll, woo!  (You might have to walk the fine line) Say it (You might take the hard line) But everybody's working overtime  (Living in America) Huh, eye to eye, station to station (Living in America) Hand to hand, across the nation (Living in America) Yeahh! Got to have a celebration Yow!  I (I live in America) help me out But I (I live in America) Wait a minute  You might not be looking for the promised land But you might find it anyway Under one of those old familiar names Like New Orleans (New Orleans) Detroit City (Detroit City), Dallas, huh (Dallas) Pittsburgh, P.A. (Pittsburgh, P.A.) New York City (New York City) Kansas City (Kansas City) Atlanta (Atlanta), Chicago and L.A  (Living in America) Hit me (Living in America) Yeah, I walk in and out (Living in America) Yow!  (I live in America) Right here, dig my mess (I live in America) Say it, I, I  (Living in America) Eddie Murphy, eat your heart out (Living in America) (Living in America) Yeah Hit me, yeah, hit me now (Living in America) (Living in America) Wow! I live in America Paying' the time makes the crime, ooh I live in America Hey, I know what it means (Living in America) Hit me I said now, eye to eye, station to station (Living in America) I'm gonna scream, let me, wow! (Living in America) Ahh, yes, sir Now ain't it funky? (Living in America) Wow! So nice with your bad self (Living in America) Wow, I feel good!"
James Brown,Get Up Offa That Thing,1970,soul,"AAAAAAAAAAAAAAAAAAAW!!! OH! Say it now! I'm back! I'm back! I'm back! I'm back! Get up offa that thing And dance 'till you feel better Get up offa that thing And dance 'till you, sing it now! Get up offa that thing And dance 'till you feel better Get up offa that thing And try to release that pressure! Get up offa that thing And shake 'till you feel better Get up offa that thing And shake it, say it now! Get up offa that thing And shake 'till you feel better Get up offa that thing And try to release that pressure! Get up off! Ha! Good God! So good! Ha! Everybody ready?! Follow me! Get up offa that thing And shake 'till you feel better (yeeeah) Get up offa that thing And shake it, sing it now! Get up offa that thing And shake 'till you feel better Get up offa that thing And try to release that pressure! Get up offa that thing (ha!) And twist 'till you feel better Get up offa that thing And shake 'till you, sing it now! Get up offa that thing And shake 'till you feel better Get up offa that thing And try to release that pressure! Hah! So funky! So good, uh! Bus stop, hah! Funk around, uh, ha! Ohio player! Can you hit it one time, from the top? I want ya to get up offa that thing And dance till you feel better! Get up offa that thing Follow me... Help me! Get up offa that thing And dance 'till you feel better! Get up offa that thing And try to release that pressure! Wait a minute! Huh-ha, so funky (Whoo, sho-nuff!) I need it That's the wise old brother at the side start good! C'mon Clive do it! Do it, Jimmy! Uh, ha! (Watch it, watch it, look at that) Good God! You feel good? Let me hear you say somethin'! (Now watch it, watch it) You feel good? (Watch it, watch it) You feel good? Do it to me! Huh, good God! (Get up offa that thing And dance 'till you feel better!) I want the horns again! Can I get the horns again? (Get up offa that thing And try to release that pressure!) Play a little for me! Show 'em how funky you are! Play it, JBs! Play it now! Hey! Get up offa that thing And dance 'till you feel better! Get up offa that thing (I like it, I like it, I like it) And dance 'till you... help me out! Get up offa that thing (I does too...) And dance 'till you feel better! Get up offa that thing And try to release that pressure! Get up offa that thing And shake 'till you feel better! Get up offa that thing And try to release, say it now! Get up offa that thing And shake 'till you feel better Get up offa that thing And try to release that pressure! Wait a minute... hold it! I feel good! (I like it, I like it, I like it, i like it!)  the other night Oh Lord, we got 'em now! Here I come, we got 'em now!"
James Brown,The Boss,1970,soul,"One, two, get down  Paid the cost to be the boss Paid the cost to be the boss I paid the cost to be the boss  Look at me You know what you see? You see a bad mother Look at me Know what you see? You see a bad mother  Paid the cost to be the boss Paid the cost to be the boss  Look at me Know what you see? You see a bad mother Huh  Huh Told you so Told you so Having fun, got money to burn Having fun, I got money to burn Having fun, got money to burn Having fun, got money to burn  'Cause I paid the cost to be the boss Paid the cost to be the boss I paid the cost to be the boss  Cross the tracks (Uh), turned my back (Uh) Cross the tracks (Uh), turned my back (Uh) Paid the cost to be the boss I'm a bad mother (Huh), I'm a bad mother Head for the turn around Head for the turn around Told you so  Paid the cost to be the boss"
James Brown,Papa’s Got a Brand New Bag (Part 1),1970,soul,"Come here, sister Papa's in the swing He ain't too hip About that new breed thing  He ain't no drag Papa's got a brand new bag  Come here, mama And dig this crazy scene He's not too fancy But his line is pretty clean  He ain't no drag Papa's got a brand new bag  He's doing The Jerk He's doing The Fly Don't play him cheap 'Cause you know he ain't shy He's doing The Monkey, The Mashed Potatoes Jump back Jack, see you later, alligator  Come here, sister Papa's in the swing He ain't too hip now But I can dig the new breed thing  He ain't no drag He's got a brand new bag  Well, Papa, you're doing The Jerk Papa, he's doing The Jerk You're doing The Twist, just like this He's doing The Fly every day and every night The thing, like The Boomerang  Hey! Come on, hey-hey! Come on, hey-hey! Said you're uptight, you're out of sight Come on, see what you know Come on, see what you know"
James Brown,Don’t Tell a Lie About Me and I Won’t Tell the Truth on You,1970,soul,"Don't tell a lie Don't tell a lie, yeah Don't tell a lie about me And i won't tell the truth about you Don't tell a lie... about me I won't tell the truth about you I won't tell your children about you You care only the way you do Tryin' to hurt my name It's all gonna pass back back onto you And you have yourself to blame Hit it Don't tell a lie about me I won't tell the truth about you Don't tell a lie about me I won't tell the truth about you Cause a lie is a lie People can smell it (...) the time, it takes good tellin' So baby don't tell a lie about me I won't tell the truth, that truth, about you I won't tell that truth, about you Say I go out... Did you fall? You know it does it wrong You know it does it wrong, no, no, no, no Shoot the gun! Ha! Who that? Ha! The razor! Bang! C'mon killed her Getting started... Bang! Get it! Bring it! Getting stabbed Bang, bang! Who... Who that? Let me! Wanna scream! Let me scream! Let me! Let me! Let me! Let me! Shwoo! Razor! Kicks up! Hoodoo man! Cuss her! Lord! Can't, can't... Give it! Stick Got it!"
James Brown,Out Of Sight,1970,soul,"You got your high-heeled sneakers on Slip-in mules You got your high-heeled sneakers on And your slip-in mules You're more than alright You know you're out of sight  You've got a shapely figure mama That's keepin' me uptight You've got a shapely figure mama That keep me uptight You're too much You know you're out of sight  Hey, the way you do the things you do The way you kiss me too The way you do the things you do The way you kiss me too My heart's delight, that's what you are You know you're out of sight Ho, hey, hey  You got a sweet disposition Ho, you're always right You got a sweet disposition You know you're always right You know just what you're doin' baby You know you're out of sight  Ow, you're too much You're the end You're so hip baby You know just where it's at You're beautiful mama Most of all, you're honest There's no doubt, you're out of sight Out of sight, whoo, wee Out of sight"
James Brown,"Please, Please, Please",1970,soul,"Please, please, please, please (Please, please don't go) Please, please, please (Please, please don't go) Darling please, don't (Go), whoa oh yeah, oh I love you so (Please, please don't go)  Baby, you did me wrong (You know you done me wrong) Whoa whoa, you done me wrong (You know you done me wrong) So you done done me wrong, (Oh) whoa, oh yeah Oh, you took my love and now you're gone (Please, please don't go)  Please, please, please, please, (Please, please don't go) please Please, please, please, please, (Please, please don't go) please Honey please don't, (Go) whoa, oh yeah Girl, I love you so (Please, please don't go) I just want to yersey, I, I, I, I, (Please, please don't go) I, I, I, I, (Please, please don't go) I Darling, please don't, (Go) oh, oh yeah, girl I love you so (Please, please don't go)  Baby, take my hand (Please, please don't go) I want to be your lover man, (Please, please don't go) oh yes, good God almighty Darling please don't, (Don't) yeah oh yeah, go I love you so (Please, please don't go)  Please don't go (Please, please don't go) Please don't go girl (Please, please don't go) Darling please don't go Girl, I love you so Please (Please, please don't go) please"
James Brown,Funky President (People It’s Bad),1970,soul,"Funky, down Nasty Hey! Listen to the man Rap, Godfather Payback! Cold blooded  People, people, we've got to get over Before we go under Yeah, Lord People, people, we've got to get over Before we go under Hey, country, you didn't say what you meant You just changed, a brand new funky president Hah Stock market going up, jobs going down It ain't no funky job to be found, ugh Tax keep going up I changed from a glass Now, I drink from a paper cup, getting bad People, people, we've got to get over Before we go under Listen to me Let's get together and raise... Let's get together, get some land Raise our food like the man Save our money like the mob Put up a factory, own the job  Woo! Tell 'em, Godfather  Hey Lord, hey Turn on your funk motor Get down and praise the Lord Get sexy, sexy, get funky and dance Love me baby, love me nice Don't make it once, but can you make it twice I like it People, people, we've got to get over Before we go under People, people, well well well Before we go under Turn on your funk motor, I know it's tough Turn on your funk motor until you get enough, yeah Hey, give yourself a chance to come through Wow, tell yourself, I can do what you can do  Hey! Listen to the man Rap, Godfather Payback! Cold blooded  People, people, hey, people, people People, people, don't you see what's going on? People, people, we've got to get together Oh, get on your good foot, huh, change it, yeah Got to get together and get some land Raise our food just like the man Hey... I got to say it again We got to get together and buy some land Raise our food just like the man Save our money, do like the mob Put up your factory and own the job We've got to get over, before we go under Time ain't a jaunt, hey Lord Country, do you know just what I meant We just changed And got a brand new funky President And hey, I need to be the mayor So I can change the things around here I need to be the governor, huh I need to be the governor, huh"
James Brown,Get Up Offa That Thing/Release The Pressure,1970,soul,"Aaaaaaaaaaaaaaaaaaaw!!! Oh! Say it now! I'm back! I'm back! I'm back! I'm back!  Get up off a that thing And dance until you feel better Get up off a that thing And dance until you, sing it now! Get up off a that thing And dance until you feel better Get up off a that thing And try to release that pressure! Get up off a that thing And shake until you feel better Get up off a that thing And shake it, say it now! Get up off a that thing And shake until you feel better Get up off a that thing And try to release that pressure! Get up off! Ha! Good god! So good! Ha! Everybody ready?! Follow me! Get up off a that thing And shake until you feel better Get up off a that thing And shake it, sing it now! Get up off a that thing And shake until you feel better Get up off a that thing And try to release that pressure! Get up off a that thing, (ha!) And twist until you feel better Get up off a that thing And shake until you, sing it now! Get up off a that thing And shake until you feel better Get up off a that thing And try to release that pressure! Huh! Get funky! So good, uh! I'm first to stop, ha! I've told them now, ha! Uh! Ha! Ohio players! Can you hit it one time, from the top?! Get up off a that thing And dance to try, you better! Get up off a that thing And... Help me! Get up off a that thing And dance until you feel better! Get up off a that thing And try to release that pressure! Huh! I need it! That's the wise old brother at the side start good! Come on clive do it! Do it! Uh! Ha! Good god! God good! Huh! Feels good! Feels good! Do it to me! Huh! Good god! I want you all in the jam! Going to get you all in the jam! Play that bad funk! Show them how funky you are! Play it jb's! Play it now! Hey!  Get up off a that thing And dance until you feel better! Get up off a that thing And dance until you, help me out! Get up off a that thing And dance until you feel better! Get up off a that thing And try to release that pressure! Get up off a that thing And shake until you feel better! Get up off a that thing And try to release, say it now! Get up off a that thing And shake until you feel better Get up off a that thing And try to release that pressure! Get up and... Call it! I feel good!"
James Brown,Super Bad,1970,soul,"One, two, three, hit it Watch me, watch me I got it Watch me, I got it, hey  I got something that makes me wanna shout I got something that tells me what it's all about, heh  I got soul and I'm super bad I got soul, huh, and I'm super bad, huh  Now I got a move that tells me what to do Sometimes I tease, ha Now I got a move that tells me what to do Sometimes I feel so nice, I wanna try myself a few, ha, ha  I got soul and I'm super bad, ha  I'm a lover, I love to do my thing, ha And I, and I don't need no one else, heh Sometimes I feel so nice, good God I jump back, I wanna kiss myself  I've got soul, heh, and I'm super bad, hey I said I'm super bad  Bridge, come on Up and down, and 'round and 'round Up and down, all around Right on, people, huh, let it all hang out If you don't, brothers and sisters Then you won't know, ha, what it's all about, huh Gimme, gimme Gimme, gimme Gimme, gimme Gimme, yeah {screams} Uh, come on   I got the something that makes me wanna shout I got that thing, tell me what it's all about  I got soul, ha, I'm super bad, heh  Got the move that tells me what to do Sometimes I feel so nice, I said I wanna try myself a few Huh, huh I, I, I, I  I got soul, heh, and I'm super bad  Bridge, hit me Up and down, and all around Right on, people, heh, let it all hang out If you don't, brothers and sisters Then you won't know what it's all about Gimme, gimme Gimme Gimme  Uh, come on, come on, Robert Come on, brother, go, Robert Blow me some 'Trane, brother, hey Gimme, huh Gimme, uh Gimme, gimme I said I'm super bad A super bad brother, ha, heh Super bad, uh Come on, Phelps, come on Super bad Jabo, good God, super bad Bootsy, heh, let me hear ya, super bad Uh"
Wilson Pickett,Mustang Sally,1970,soul,"Mustang Sally, guess you better slow your Mustang down Oh, what I said now Mustang Sally, now baby, oh no Guess you better slow your Mustang down, huh oh yeah You been running all over the town now Oh, I guess I'll have to put your flat feet on the ground, huh What I said now  Listen, all you want to do is ride around Sally (Ride, Sally, ride) All you want to do is ride around Sally (Ride, Sally, ride) All you want to do is ride around Sally (Ride, Sally, ride) One of these early mornings (Ohh) You gonna be wiping your weeping eyes huh What I said now  I bought you a brand new Mustang A nineteen sixty five Now you come around signifying a woman You don't wanna let me ride Mustang Sally now baby, oh Lord Guess you better slow that Mustang down huh, oh Lord You been running all over the town Oh! I'll have to put your flat feet on the ground huh What I said now  Listen one more time y'all All you want to do is ride around Sally (Ride, Sally, ride) All you want to do is ride around Sally (Ride, Sally, ride) All you want to do is ride around Sally (Ride, Sally, ride)"
Wilson Pickett,In the Midnight Hour,1970,soul,"I'm gonna wait 'til the midnight hour That's when my love comes tumbling down I'm gonna wait 'til the midnight hour When there's no one else around  I'm gonna take you, girl, and hold you And do all the things I told you In the midnight hour Yes I am, oh, yes I am One more thing I just want to say right here  I'm gonna wait 'til the stars come out And see that twinkle in your eyes I'm gonna wait 'til the midnight hour That when my love begins to shine  You're the only girl I know That really love me so In the midnight hour Oh yeah, in the midnight hour Yeah, all right, play it for me one time  I'm gonna wait 'til midnight hour That's when my love comes tumbling down I'm gonna wait, way in the midnight hour That's when my love begins to shine  Just you and I Oh baby, huh, just you and I Nobody around baby, just you and I All right You know what, I'm gonna hold you in my arms Just you and I, oh yeah In the midnight hour Oh baby, in the midnight hour"
Wilson Pickett,Land of 1000 Dances,1970,soul,"Children, go where I send you (Where will you send me?) I'm gon' send you to that land The land of a thousand dances 1-2-3 1-2-3 Ow! Uh! Alright! Uh! Got to know how to pony Like Bony Maronie Mash potato, do the alligator Put your hand on your hips, yeah Let your backbone slip Do the Watusi Like my little Lucy Hey! Uh! Na na-na-na-na na-na-na-na na-na-na na-na-na I need somebody to help me say it one time Na na-na-na-na na-na-na-na na-na-na na-na-na Wow!  Wow! Uh! You know I feel alright! Huh! I feel pretty good y'all Uh! Huh! Na na-na-na-na na-na-na-na na-na-na na-na-na Come on y'all, let's say it one more time Na na-na-na-na na-na-na-na na-na-na na-na-na Oow! Playing in the alley With long tall Sally Twistin' with Lucy Doin' the Watusi Roll over on your back I like it like that Do that Jerk, uh Watch me work y'all Ow! Do it! Wow! Do it! Just watch me do it Aah, help me Aah, help me Aah, help me Aah, help me"
Wilson Pickett,If You Need Me,1970,soul,"If you need me, call me If you need me, call me Don't wait too long, if things go wrong I'll be home, whoa  If you want me, send for me If you want me, send for me Don't wait too long, just pick up your phone And I'll hurry home where I belong  Peoples have always said, darlin', that I didn't mean you no good And you would leave me someday But way deep down in my heart I know that I've done the best I could That's why I know that one of these days, it won't be long You'll come walkin' through that same door And I can imagine in my mind That these are the words that you'll be sayin'  I still love you, always think of you I still love you, always think of you No matter what the people say, I won't stay away And if you need me, I'll hurry home where I belong"
Wilson Pickett,Ninety-Nine And A Half (Won’t Do),1970,soul,"I got to have all your love Both night and day, oh yeah Not just a little part, but all of your heart Oh yes I do, child  Ninety-nine and a half just won't do No, ain't gonna get it, no  Don' t be led in the wrong direction, oh no Start this thing, a man needs a little love and affection Oh yes he do, child  Ninety-nine and a half just won't do Just won't get it, no, no  We got to bring it all down And start getting right, oh yes we do now child Stop messin' around And keep things up tight Oh yeah We got to realize that ninety-nine and a half just won't do No, got to have a hundred, oh yeah  Got to have a hundred Ain't no use in foolin' ourselves, honey Lord, we ain't gonna be able to get by on ninety-nine No, got to have a hundred  Lord have mercy Just won't do no Baby It just won't do, now"
Wilson Pickett,Don’t Let the Green Grass Fool You,1970,soul,"Girl, try to remember When we didn't have no shoes We stuck together, just me and you It took a long time to get what we got today Now you wanna give it all up for another guy  Baby, I'm tellin' you Don't let the green grass fool ya Don't let it change your mind  It's gonna be hard for me, baby To build my life all over Because baby, you got the love That I really need, really 'Cause if you leave Leave me this way, baby You know what? I may not live to see a brand new day  Oh baby, don't let the green grass fool ya Don't let it change your mind You know why? It may be greener on the other side, baby But right in my arms is where you belong  Mmm, ooh baby, oh, oh, ah  Don't let the green grass fool ya Don't let it change your mind, oh baby It may be greener on the other side, baby But ah, right in my arms is where you belong, baby I got, gotta feel it Don't let the green grass fool ya, baby (Don't let it change your mind) Ah, hey (Greener on the other side) Don't, don't let it fool ya Baby, in my arms is where you belong, yeah"
Wilson Pickett,Ooh Poo Pah Doo,1970,soul,"I wanna tell you about ooh poo pah doo They call me the most Ooh poo pah doo They call me the most, yeah I won't stop tryin' 'til I create disturbance in your mind Now ooh poo pah doo They call me the most Oh yeah now They call me the most I won't stop tryin' 'til I create disturbance in your mind, ow  Create disturbance in your mind Create disturbance in your mind (Ah yeah) Create disturbance in your mind (Hey, don't you know it's in your mind?) Create disturbance in your mind (Oh Lord) I won't stop tryin' 'til I create disturbance in your mind, oh, oh Lord have mercy Oh, soul is happy children, hey Hey, hey, hey, ow, ow  Ooh pah doo They call me the most Oh, mama, mama, mama, mama Don't you know they call me the most, hey I won't stop tryin' 'til I create disturbance in your mind Looka here baby, here's what I'm gonna do  Ring a few bells in your ear Ring a few bells in your ear (Ah, she keep 'em ringin', baby) Ring a few bells in your ear (Don't you know they're in your ear?) Ring a few bells in your ear Hey, I won't stop tryin' 'til I create disturbance in your mind"
Wilson Pickett,634-5789,1970,soul,"If you need a little lovin' Call on me, alright And if you want a little huggin' Call on me baby, mm hmm Oh I'll be right here at home All you got to do is pick up your telephone And dial now  6-3-4-5-7-8-9 (What's my number!) 6-3-4-5-7-8-9  And if you need a little huggin' Call on me, that's all you gotta do now And if you want some kissin' Call on me baby, all right No more lonely nights, when you'll be alone All you got to do is pick up your telephone And dial now  6-3-4-5-7-8-9 (That's my number!) 6-3-4-5-7-8-9  Oh, I'll be right there Just as soon as I can, oh And if I'll be a little bit late now I hope that you'll understand Whoa yeah, alright  And if you need a little lovin' Call on me, Lord have mercy And if you want some kissin' Call on me baby, that's all you got to do now No more lonely nights, when you'll be alone All you got to do is pick up your telephone And dial now  6-3-4-5-7-8-9 (That's my number!) 6-3-4-5-7-8-9 (Oh yeah)  6-3-4-5-7-8-9 (Call me on the telephone) 6-3-4-5-7-8-9 (No more will you be alone) 6-3-4-5-7-8-9 (What's my number) 6-3-4-5-7-8-9 (That's my number, children) 6-3-4-5-7-8-9"
Wilson Pickett,Something You Got,1970,soul,"Something you got Makes me work all day Something you got Makes me bring home my pay, yeah alright Something you got, oh You ought to know Well, I say my, my, oh whoa I love you so  Something you got Keeps me home every night Something you got Makes everything alright Something you got Oh, honey, you ought to know I say my, my, oh oh I love you so   Something you got Oh, you ought to know I say my, my, oh oh I love you so  Something you got Keeps my home every night Something you got Makes everything alright Something you got Honey, you ought to know, alright now I say my, my, oh oh My, my, oh oh My, my, oh oh-oh I love you so  My, my, oh oh Mama, oh oh My, my, oh oh"
Wilson Pickett,Hey Jude,1970,soul,"Hey Jude, don't make it bad Take a sad song and make it better Remember to let her into your heart Then you can start to make it better  Hey Jude, don't be afraid You were made, made to go out and get her The minute you let her under your skin Then you'll begin to make it better  And any time you feel the pain Hey Jude, refrain Don't carry the world upon your shoulder For you know that it's a fool Who plays it cool By making the world a little bit colder  Hey Jude, don't let me down You have found her, now go on out and get her But remember to let her into your heart Then you can start to make it better  So let it out and let it in Hey Jude, begin You waited for someone to perform with And don't you know that it's just you Hey Jude, you'll do The movements you need is on your shoulder  Hey Jude, don't make it bad Take a sad song and make it better Just remember to let her under your skin Then you'll begin to make it better  Ow! Ow! Hey Jude! Ow! Hey, hey! Yeah! It's gonna be alright! Hey, Jude, Jude, you'll be alright Hey hey hey hey You'll be right Jude Hey, hey, it's got-ta, it's got-ta, it's got-ta Yeah, Hey Jude!"
Wilson Pickett,It’s Too Late,1970,soul,"(Doo doo, doo) (Doo doo, doo) It's too late (too late, too late) Said, it's too late, yes it is (too late) My love has gone away to stay (too late) Don't you know it's too late now Listen, children, I wanna tell you this It's too late to cry (too late to cry) It's too late to cry now (too late to cry) My love has gone away, yes she has (too late) Whoa whoa (too late) yes, she has (too late) : I just guess that you're wonderin' why I always sing a sad song But you see, I had a woman who was very good to me And I can remember the times she used to sit down and tell me these words Said, ""Pickett, I want you to know I love you from the bottom of my heart And whatever you need, I don't want you to go to your mother, father, your sister or your brother I'll be a leanin' pole when you're fallin' down When all your money's gone, I want you to know you can count on me"" But I didn't appreciate that woman then You know what? I had to run and chase after every little girl around town So finally, one day I got home and I found my little girl gone And people, you know it hurt me so bad, ha ha I had to hang my little head and cry Then I began to read the letter she left for me layin' there It read like this, children It's too late, she's gone, oh (she's gone) ""It's too late I'm gone away"" (she's gone) Ah yeah (too late) don't you know it, children (too late) Yeah yeah yeah yeah yeah yeah Say it one more time (too late) listen (too late) I wanna you to understand what I'm talkin' about (too late)"
Wilson Pickett,I’m in Love,1970,soul,"I'm in love, yes I am Love, love, love I'm in love, sho nuff in love Look-a-here My friends all wonder what's come over me I'm as happy as a man can be I'm in love (love, love) I'm in love (love, love) love I'm in love (love, love) I'm so glad I can tell the world (love, love, love) I'm too proud on my own (love, love, love) Yes I am (love, love, love) I'm sho nuff in love (love, love, love) Look-a-here I feel just like a baby boy (ooooo) On a Christmas mornin with a brand new toy I'm in love (love, love) I'm in love, love, love Uum-mmm I'm in love (love, love) Sho nuff in love (love, love) I can shout about it, yeah (love, love, love) I can cry about it sometime (love, love, love) Whoa sho nuff in love (love, love, love) Sho nuff in love, yes I am (love, love, love) Fades- I can knock on wood, now (love, love, love"
Wilson Pickett,"Call My Name, I’ll Be There",1970,soul,"See, the sun is shinin' hot up above Rain will follow you when you're in love You may wonder, I get lost in the tide But think of me darlin', when you're hurting inside  Call my name and I'll be there And I'll follow you everywhere Call my name and I'll be there, baby And I'll follow you everywhere  Nights won't ever get too dark Days won't ever get too long Winds won't ever blow too strong I'll be there to wrap you in my lovin' arms  Call my name and I'll be there And I'll follow you everywhere Let your love light shine on me, baby I'll be there to love you endlessly, yeah  Ah, yeah Mmmm, yeah Nah, nah, nah, nah, nah, nah (M-I-L-S-O-M-P-I-C, could be T too)  Call my name and I'll be there And I'll follow you everywhere, baby Let your love light shine on me I'll be there to love you endlessly  Nights won't ever get too dark Days won't ever get too long Winds won't ever blow too strong Call me, yeah, ah Call me"
Wilson Pickett,Knock On Wood,1970,soul,"I don't wanna lose this good thing That I got, if I do I will surely, surely lose a lot 'Cause your lovin' better than any love I know It's like thunder, lightning The way you love me is frightening I better knock, knock on wood, baby I'm not superstitious about you, I can't take no chance You got me spinnin', baby I'm in a trance 'Cause your lovin' better than any love I know It's like thunder, lightning, the way you love me is frightening I better knock, knock on wood, baby It's no secret that woman feels my loving cup Yeah, she sees to it that I get enough Just one touch from her, you know it means so much You're like thunder, lightning, the way you love me is frightening I better knock, knock on wood, baby I better knock, oh Oh yeah, think I better knock, knock on wood I better knock, knock on wood Think I better knock, knock on wood"
